Ticket,OrderType,OrderSymbol,OrderLots,OrderOpenTime,OrderOpenPrice,OrderCloseTime,OrderClosePrice,OrderProfitInPips,OrderCommission,OrderSwap,OrderProfit,TradeProfit,OrderMagicNumber,OrderComment,OrderCommentShort
27336,BUY,GOLD,0.01,2023.11.06 10:37,1987,2023.11.06 11:01,1987,0,0,0,0,0,100,100pips_buy_1,10
27461,BUY,GOLD,0.02,2023.11.06 10:45,1985.96,2023.11.06 11:01,1986.99,10.3,0,0,308,308,100,100pips_buy_2,10
27631,BUY,GOLD,0.01,2023.11.06 11:01,1987.35,2023.11.06 12:07,1987.32,-0.3,0,0,-4,-4,100,100pips_buy_1,10
27684,BUY,GOLD,0.02,2023.11.06 11:06,1986.31,2023.11.06 12:07,1987.32,10.1,0,0,302,302,100,100pips_buy_2,10
28147,BUY,GOLD,0.01,2023.11.06 12:07,1987.82,2023.11.06 14:00,1987.78,-0.4,0,0,-6,-6,100,100pips_buy_1,10
28158,SELL,GOLD,0.03,2023.11.06 12:07,1987.61,2023.11.06 12:46,1986.58,10.3,0,0,462,462,100,100pips_sell_3,10
28207,SELL,GOLD,0.04,2023.11.06 12:09,1988,2023.11.06 14:30,1984.91,30.9,0,0,1850,1850,300,300pips_sell_4,30
28211,BUY,GOLD,0.01,2023.11.06 12:09,1988.4,2023.11.06 15:23,1986.05,-23.5,0,0,-352,-352,200,200pips_buy_1,20
28237,SELL,GOLD,0.06,2023.11.06 12:10,1988.07,2023.11.06 17:35,1983.16,49.1,0,0,4412,4412,500,500pips_sell_6,50
28392,BUY,GOLD,0.02,2023.11.06 12:31,1987.32,2023.11.06 15:23,1986.02,-13,0,0,-389,-389,200,200pips_buy_2,20
28482,BUY,GOLD,0.02,2023.11.06 12:46,1986.78,2023.11.06 14:00,1987.79,10.1,0,0,302,302,100,100pips_buy_2,10
28497,SELL,GOLD,0.01,2023.11.06 12:46,1986.37,2023.11.06 14:15,1986.33,0.4,0,0,6,6,100,100pips_sell_1,10
28590,SELL,GOLD,0.02,2023.11.06 12:58,1987.36,2023.11.06 14:15,1986.35,10.1,0,0,302,302,100,100pips_sell_2,10
28923,BUY,GOLD,0.01,2023.11.06 14:00,1988.13,2023.11.06 14:35,1985.05,-30.8,0,0,-461,-461,100,100pips_buy_1,10
29246,BUY,GOLD,0.02,2023.11.06 14:12,1987.12,2023.11.06 14:35,1985.06,-20.6,0,0,-617,-617,100,100pips_buy_2,10
29301,SELL,GOLD,0.01,2023.11.06 14:15,1985.99,2023.11.06 14:30,1984.91,10.8,0,0,162,162,100,100pips_sell_1,10
29304,BUY,GOLD,0.03,2023.11.06 14:15,1986.11,2023.11.06 15:23,1986,-1.1,0,0,-49,-49,200,200pips_buy_3,20
29309,BUY,GOLD,0.03,2023.11.06 14:15,1986.08,2023.11.06 14:35,1985.05,-10.3,0,0,-463,-463,100,100pips_buy_3,10
29480,SELL,GOLD,0.01,2023.11.06 14:27,1985.16,2023.11.06 15:40,1986.2,-10.4,0,0,-156,-156,200,200pips_sell_1,20
29572,BUY,GOLD,0.04,2023.11.06 14:30,1985.04,2023.11.06 14:35,1985.05,0.1,0,0,6,6,100,100pips_buy_4,10
29573,BUY,GOLD,0.04,2023.11.06 14:30,1985.04,2023.11.06 15:23,1986.06,10.2,0,0,611,611,200,200pips_buy_4,20
29583,SELL,GOLD,0.01,2023.11.06 14:30,1984.55,2023.11.06 14:47,1984.41,1.4,0,0,21,21,100,100pips_sell_1,10
29588,SELL,GOLD,0.01,2023.11.06 14:30,1984.54,2023.11.06 16:29,1985.4,-8.6,0,0,-129,-129,300,300pips_sell_1,30
29627,BUY,GOLD,0.03,2023.11.06 14:32,1984.83,2023.11.06 15:30,1987.87,30.4,0,0,1366,1366,400,400pips_buy_3,40
29628,BUY,GOLD,0.04,2023.11.06 14:32,1984.83,2023.11.06 15:34,1988.96,41.3,0,0,2474,2474,500,500pips_buy_4,50
29659,BUY,GOLD,0.02,2023.11.06 14:34,1984.69,2023.11.06 15:23,1986.67,19.8,0,0,593,593,300,300pips_buy_2,30
29716,BUY,GOLD,0.05,2023.11.06 14:34,1984.02,2023.11.06 14:35,1985.06,10.4,0,0,778,778,100,100pips_buy_5,10
29718,BUY,GOLD,0.05,2023.11.06 14:34,1984.02,2023.11.06 15:23,1986.11,20.9,0,0,1565,1565,200,200pips_buy_5,20
29741,BUY,GOLD,0.01,2023.11.06 14:35,1985.43,2023.11.06 15:06,1985.4,-0.3,0,0,-4,-4,100,100pips_buy_1,10
29804,SELL,GOLD,0.02,2023.11.06 14:41,1985.57,2023.11.06 14:47,1984.44,11.3,0,0,338,338,100,100pips_sell_2,10
29805,SELL,GOLD,0.02,2023.11.06 14:41,1985.57,2023.11.06 16:29,1985.36,2.1,0,0,63,63,300,300pips_sell_2,30
29880,SELL,GOLD,0.01,2023.11.06 14:47,1984.02,2023.11.06 15:15,1984.02,0,0,0,0,0,100,100pips_sell_1,10
29881,BUY,GOLD,0.02,2023.11.06 14:47,1984.33,2023.11.06 15:06,1985.38,10.5,0,0,314,314,100,100pips_buy_2,10
30008,BUY,GOLD,0.05,2023.11.06 14:53,1983.89,2023.11.06 15:34,1988.93,50.4,0,0,3774,3774,500,500pips_buy_5,50
30009,BUY,GOLD,0.04,2023.11.06 14:53,1983.89,2023.11.06 15:30,1987.88,39.9,0,0,2390,2390,400,400pips_buy_4,40
30054,BUY,GOLD,0.03,2023.11.06 14:54,1983.69,2023.11.06 15:23,1986.71,30.2,0,0,1357,1357,300,300pips_buy_3,30
30256,SELL,GOLD,0.02,2023.11.06 15:05,1985.04,2023.11.06 15:15,1983.98,10.6,0,0,318,318,100,100pips_sell_2,10
30286,BUY,GOLD,0.01,2023.11.06 15:06,1985.72,2023.11.06 15:20,1984.79,-9.300000000000001,0,0,-139,-139,100,100pips_buy_1,10
30371,BUY,GOLD,0.02,2023.11.06 15:13,1984.68,2023.11.06 15:20,1984.79,1.1,0,0,33,33,100,100pips_buy_2,10
30437,SELL,GOLD,0.01,2023.11.06 15:15,1983.69,2023.11.06 15:21,1984.86,-11.7,0,0,-175,-175,100,100pips_sell_1,10
30499,BUY,GOLD,0.03,2023.11.06 15:18,1983.67,2023.11.06 15:20,1984.74,10.7,0,0,481,481,100,100pips_buy_3,10
30538,BUY,GOLD,0.01,2023.11.06 15:20,1985.17,2023.11.06 15:23,1986.24,10.7,0,0,160,160,100,100pips_buy_1,10
30540,SELL,GOLD,0.02,2023.11.06 15:20,1984.74,2023.11.06 15:21,1984.8,-0.6,0,0,-18,-18,100,100pips_sell_2,10
30594,SELL,GOLD,0.03,2023.11.06 15:21,1985.74,2023.11.06 15:21,1984.76,9.800000000000001,0,0,440,440,100,100pips_sell_3,10
30608,SELL,GOLD,0.01,2023.11.06 15:21,1984.51,2023.11.06 15:36,1987.68,-31.7,0,0,-475,-475,100,100pips_sell_1,10
30635,SELL,GOLD,0.02,2023.11.06 15:22,1985.52,2023.11.06 15:36,1987.68,-21.6,0,0,-647,-647,100,100pips_sell_2,10
30657,BUY,GOLD,0.01,2023.11.06 15:23,1986.37,2023.11.06 15:31,1988.41,20.4,0,0,306,306,200,200pips_buy_1,20
30659,SELL,GOLD,0.02,2023.11.06 15:23,1986.27,2023.11.06 15:40,1986.19,0.8,0,0,24,24,200,200pips_sell_2,20
30667,BUY,GOLD,0.01,2023.11.06 15:23,1986.64,2023.11.06 15:30,1987.7,10.6,0,0,159,159,100,100pips_buy_1,10
30679,SELL,GOLD,0.03,2023.11.06 15:23,1986.59,2023.11.06 15:36,1987.63,-10.4,0,0,-467,-467,100,100pips_sell_3,10
30684,SELL,GOLD,0.03,2023.11.06 15:23,1986.56,2023.11.06 16:29,1985.37,11.9,0,0,535,535,300,300pips_sell_3,30
30691,BUY,GOLD,0.01,2023.11.06 15:23,1987.06,2023.11.06 18:58,1983.74,-33.2,0,0,-497,-497,300,300pips_buy_1,30
30806,SELL,GOLD,0.03,2023.11.06 15:28,1987.28,2023.11.06 15:40,1986.19,10.9,0,0,490,490,200,200pips_sell_3,20
30859,SELL,GOLD,0.04,2023.11.06 15:30,1987.64,2023.11.06 15:36,1987.62,0.2,0,0,12,12,100,100pips_sell_4,10
30861,SELL,GOLD,0.04,2023.11.06 15:30,1987.64,2023.11.06 16:29,1985.45,21.9,0,0,1312,1312,300,300pips_sell_4,30
30868,BUY,GOLD,0.01,2023.11.06 15:30,1988.11,2023.11.06 15:46,1987.99,-1.2,0,0,-18,-18,100,100pips_buy_1,10
30880,BUY,GOLD,0.01,2023.11.06 15:30,1988.24,2023.11.07 01:05,1978.14,-101,0,-50,-1515,-1565,400,400pips_buy_1,40
30909,SELL,GOLD,0.04,2023.11.06 15:31,1988.24,2023.11.06 15:40,1986.2,20.4,0,0,1222,1222,200,200pips_sell_4,20
30918,SELL,GOLD,0.06,2023.11.06 15:31,1988.42,2023.11.06 16:48,1984.42,40,0,0,3593,3593,400,400pips_sell_6,40
30919,BUY,GOLD,0.01,2023.11.06 15:31,1988.83,2023.11.06 16:49,1986.54,-22.9,0,0,-343,-343,200,200pips_buy_1,20
31001,SELL,GOLD,0.05,2023.11.06 15:34,1988.66,2023.11.06 15:36,1987.62,10.4,0,0,779,779,100,100pips_sell_5,10
31002,SELL,GOLD,0.05,2023.11.06 15:34,1988.66,2023.11.06 16:29,1985.52,31.4,0,0,2352,2352,300,300pips_sell_5,30
31014,BUY,GOLD,0.01,2023.11.06 15:34,1989.28,2023.11.07 01:05,1978.14,-111.4,0,-50,-1671,-1721,500,500pips_buy_1,50
31054,BUY,GOLD,0.02,2023.11.06 15:36,1988.12,2023.11.07 01:05,1978.14,-99.8,0,-100,-2994,-3094,500,500pips_buy_2,50
31056,BUY,GOLD,0.02,2023.11.06 15:36,1987.7,2023.11.06 16:49,1986.63,-10.7,0,0,-320,-320,200,200pips_buy_2,20
31058,SELL,GOLD,0.01,2023.11.06 15:36,1987.34,2023.11.06 15:40,1986.24,11,0,0,165,165,100,100pips_sell_1,10
31094,BUY,GOLD,0.02,2023.11.06 15:38,1987.19,2023.11.07 01:05,1978.14,-90.5,0,-100,-2715,-2815,400,400pips_buy_2,40
31102,BUY,GOLD,0.02,2023.11.06 15:38,1986.97,2023.11.06 15:46,1987.99,10.2,0,0,306,306,100,100pips_buy_2,10
31103,BUY,GOLD,0.03,2023.11.06 15:38,1986.97,2023.11.07 01:05,1978.14,-88.3,0,-150,-3974,-4124,500,500pips_buy_3,50
31141,BUY,GOLD,0.03,2023.11.06 15:39,1986.67,2023.11.06 16:49,1986.63,-0.4,0,0,-18,-18,200,200pips_buy_3,20
31169,SELL,GOLD,0.01,2023.11.06 15:40,1985.98,2023.11.06 15:51,1987.48,-15,0,0,-225,-225,100,100pips_sell_1,10
31172,SELL,GOLD,0.01,2023.11.06 15:40,1985.86,2023.11.06 16:28,1985.97,-1.1,0,0,-16,-16,200,200pips_sell_1,20
31173,BUY,GOLD,0.03,2023.11.06 15:40,1986.08,2023.11.07 01:05,1978.14,-79.40000000000001,0,-150,-3573,-3723,400,400pips_buy_3,40
31180,SELL,GOLD,0.02,2023.11.06 15:40,1986.95,2023.11.06 16:28,1985.97,9.800000000000001,0,0,294,294,200,200pips_sell_2,20
31188,SELL,GOLD,0.02,2023.11.06 15:41,1987.36,2023.11.06 15:51,1987.46,-1,0,0,-30,-30,100,100pips_sell_2,10
31305,SELL,GOLD,0.03,2023.11.06 15:46,1987.96,2023.11.06 16:28,1985.97,19.9,0,0,894,894,200,200pips_sell_3,20
31312,BUY,GOLD,0.01,2023.11.06 15:46,1988.34,2023.11.06 16:03,1987.48,-8.6,0,0,-129,-129,100,100pips_buy_1,10
31321,SELL,GOLD,0.03,2023.11.06 15:46,1988.4,2023.11.06 15:51,1987.42,9.800000000000001,0,0,440,440,100,100pips_sell_3,10
31402,BUY,GOLD,0.02,2023.11.06 15:51,1987.33,2023.11.06 16:03,1987.46,1.3,0,0,39,39,100,100pips_buy_2,10
31407,SELL,GOLD,0.01,2023.11.06 15:51,1987.09,2023.11.06 16:09,1986.04,10.5,0,0,157,157,100,100pips_sell_1,10
31542,BUY,GOLD,0.03,2023.11.06 15:59,1986.31,2023.11.06 16:03,1987.38,10.7,0,0,481,481,100,100pips_buy_3,10
31623,BUY,GOLD,0.01,2023.11.06 16:03,1987.81,2023.11.06 16:49,1985.58,-22.3,0,0,-334,-334,100,100pips_buy_1,10
31714,BUY,GOLD,0.02,2023.11.06 16:06,1986.76,2023.11.06 16:49,1985.71,-10.5,0,0,-314,-314,100,100pips_buy_2,10
31792,BUY,GOLD,0.02,2023.11.06 16:09,1986.04,2023.11.06 18:58,1983.79,-22.5,0,0,-674,-674,300,300pips_buy_2,30
31793,SELL,GOLD,0.01,2023.11.06 16:09,1985.66,2023.11.06 16:29,1985.45,2.1,0,0,31,31,100,100pips_sell_1,10
31828,SELL,GOLD,0.02,2023.11.06 16:11,1986.67,2023.11.06 16:29,1985.52,11.5,0,0,345,345,100,100pips_sell_2,10
32014,BUY,GOLD,0.04,2023.11.06 16:28,1985.97,2023.11.07 01:05,1978.14,-78.3,0,-200,-4698,-4898,500,500pips_buy_4,50
32016,SELL,GOLD,0.01,2023.11.06 16:28,1985.73,2023.11.06 17:35,1983.59,21.4,0,0,320,320,200,200pips_sell_1,20
32053,BUY,GOLD,0.03,2023.11.06 16:29,1985.71,2023.11.06 16:49,1985.68,-0.3,0,0,-13,-13,100,100pips_buy_3,10
32064,BUY,GOLD,0.04,2023.11.06 16:29,1985.52,2023.11.06 16:49,1986.59,10.7,0,0,641,641,200,200pips_buy_4,20
32069,SELL,GOLD,0.01,2023.11.06 16:29,1985.02,2023.11.06 16:34,1985.11,-0.9,0,0,-13,-13,100,100pips_sell_1,10
32078,SELL,GOLD,0.01,2023.11.06 16:29,1985.06,2023.11.06 17:35,1983.18,18.8,0,0,282,282,300,300pips_sell_1,30
32087,SELL,GOLD,0.02,2023.11.06 16:29,1986.06,2023.11.06 16:34,1985.07,9.9,0,0,297,297,100,100pips_sell_2,10
32088,SELL,GOLD,0.02,2023.11.06 16:29,1986.06,2023.11.06 17:35,1983.16,29,0,0,869,869,300,300pips_sell_2,30
32205,BUY,GOLD,0.04,2023.11.06 16:34,1985.07,2023.11.07 01:05,1978.14,-69.3,0,-200,-4158,-4358,400,400pips_buy_4,40
32210,SELL,GOLD,0.01,2023.11.06 16:34,1984.83,2023.11.06 16:48,1984.97,-1.4,0,0,-21,-21,100,100pips_sell_1,10
32214,BUY,GOLD,0.03,2023.11.06 16:34,1985.05,2023.11.06 18:58,1983.79,-12.6,0,0,-566,-566,300,300pips_buy_3,30
32221,BUY,GOLD,0.05,2023.11.06 16:34,1984.93,2023.11.07 01:05,1978.14,-67.90000000000001,0,-250,-5093,-5343,500,500pips_buy_5,50
32264,SELL,GOLD,0.02,2023.11.06 16:37,1985.83,2023.11.06 16:48,1984.83,10,0,0,299,299,100,100pips_sell_2,10
32549,SELL,GOLD,0.01,2023.11.06 16:48,1984.6,2023.11.06 16:50,1984.54,0.6,0,0,9,9,100,100pips_sell_1,10
32556,BUY,GOLD,0.04,2023.11.06 16:48,1984.71,2023.11.06 16:49,1985.68,9.699999999999999,0,0,581,581,100,100pips_buy_4,10
32565,BUY,GOLD,0.05,2023.11.06 16:48,1984.45,2023.11.06 16:49,1986.46,20.1,0,0,1505,1505,200,200pips_buy_5,20
32589,SELL,GOLD,0.01,2023.11.06 16:48,1984.02,2023.11.06 17:57,1981.9,21.2,0,0,317,317,400,400pips_sell_1,40
32629,SELL,GOLD,0.02,2023.11.06 16:49,1985.19,2023.11.06 17:57,1981.9,32.9,0,0,985,985,400,400pips_sell_2,40
32639,SELL,GOLD,0.02,2023.11.06 16:49,1985.73,2023.11.06 16:50,1984.64,10.9,0,0,326,326,100,100pips_sell_2,10
32641,BUY,GOLD,0.01,2023.11.06 16:49,1986.07,2023.11.06 17:41,1983.89,-21.8,0,0,-326,-326,100,100pips_buy_1,10
32651,SELL,GOLD,0.03,2023.11.06 16:49,1986.2,2023.11.06 17:57,1981.92,42.8,0,0,1923,1923,400,400pips_sell_3,40
32658,BUY,GOLD,0.01,2023.11.06 16:49,1986.86,2023.11.06 18:03,1982.7,-41.6,0,0,-623,-623,200,200pips_buy_1,20
32699,BUY,GOLD,0.02,2023.11.06 16:50,1985.83,2023.11.06 18:02,1982.73,-31,0,0,-928,-928,200,200pips_buy_2,20
32714,BUY,GOLD,0.02,2023.11.06 16:50,1985.04,2023.11.06 17:41,1983.97,-10.7,0,0,-320,-320,100,100pips_buy_2,10
32717,BUY,GOLD,0.03,2023.11.06 16:50,1984.64,2023.11.06 18:02,1982.74,-19,0,0,-853,-853,200,200pips_buy_3,20
32722,SELL,GOLD,0.01,2023.11.06 16:50,1984.14,2023.11.06 17:06,1984.26,-1.2,0,0,-18,-18,100,100pips_sell_1,10
32730,SELL,GOLD,0.02,2023.11.06 16:50,1985.16,2023.11.06 17:06,1984.21,9.5,0,0,285,285,100,100pips_sell_2,10
33075,SELL,GOLD,0.01,2023.11.06 17:06,1983.9,2023.11.06 17:34,1983.89,0.1,0,0,1,1,100,100pips_sell_1,10
33095,SELL,GOLD,0.02,2023.11.06 17:07,1984.93,2023.11.06 17:34,1983.89,10.4,0,0,311,311,100,100pips_sell_2,10
33354,BUY,GOLD,0.03,2023.11.06 17:26,1984.01,2023.11.06 17:41,1983.97,-0.4,0,0,-18,-18,100,100pips_buy_3,10
33357,BUY,GOLD,0.04,2023.11.06 17:26,1984.01,2023.11.06 18:58,1983.79,-2.2,0,0,-132,-132,300,300pips_buy_4,30
33358,BUY,GOLD,0.05,2023.11.06 17:26,1984.01,2023.11.07 01:05,1978.14,-58.7,0,-250,-4403,-4653,400,400pips_buy_5,40
33457,BUY,GOLD,0.06,2023.11.06 17:34,1983.89,2023.11.07 01:05,1978.14,-57.5,0,-300,-5175,-5475,500,500pips_buy_6,50
33459,SELL,GOLD,0.01,2023.11.06 17:34,1983.59,2023.11.06 17:57,1982.59,10,0,0,150,150,100,100pips_sell_1,10
33496,SELL,GOLD,0.01,2023.11.06 17:35,1983.25,2023.11.06 18:00,1981.3,19.5,0,0,292,292,200,200pips_sell_1,20
33505,BUY,GOLD,0.04,2023.11.06 17:35,1983.6,2023.11.06 18:02,1982.78,-8.199999999999999,0,0,-491,-491,200,200pips_buy_4,20
33539,SELL,GOLD,0.01,2023.11.06 17:35,1982.81,2023.11.06 18:00,1980.79,20.2,0,0,302,302,300,300pips_sell_1,30
33541,SELL,GOLD,0.01,2023.11.06 17:35,1982.78,2023.11.06 22:41,1978.8,39.8,0,0,597,597,500,500pips_sell_1,50
33545,BUY,GOLD,0.04,2023.11.06 17:35,1983.02,2023.11.06 17:41,1984.07,10.5,0,0,629,629,100,100pips_buy_4,10
33546,BUY,GOLD,0.05,2023.11.06 17:35,1983.02,2023.11.06 18:57,1983.77,7.5,0,0,562,562,300,300pips_buy_5,30
33547,BUY,GOLD,0.06,2023.11.06 17:35,1983.02,2023.11.07 01:05,1978.14,-48.8,0,-300,-4392,-4692,400,400pips_buy_6,40
33716,SELL,GOLD,0.02,2023.11.06 17:41,1983.8,2023.11.06 22:41,1978.81,49.9,0,0,1497,1497,500,500pips_sell_2,50
33717,SELL,GOLD,0.02,2023.11.06 17:41,1983.8,2023.11.06 18:00,1980.8,30,0,0,898,898,300,300pips_sell_2,30
33722,BUY,GOLD,0.01,2023.11.06 17:41,1984.22,2023.11.06 18:01,1981.93,-22.9,0,0,-343,-343,100,100pips_buy_1,10
33772,BUY,GOLD,0.02,2023.11.06 17:49,1983.22,2023.11.06 18:01,1981.88,-13.4,0,0,-401,-401,100,100pips_buy_2,10
33857,BUY,GOLD,0.07,2023.11.06 17:56,1982.9,2023.11.07 01:05,1978.14,-47.6,0,-350,-4998,-5348,500,500pips_buy_7,50
33890,BUY,GOLD,0.05,2023.11.06 17:57,1982.59,2023.11.06 18:02,1982.65,0.6,0,0,45,45,200,200pips_buy_5,20
33895,SELL,GOLD,0.01,2023.11.06 17:57,1982.22,2023.11.06 18:00,1981.3,9.199999999999999,0,0,138,138,100,100pips_sell_1,10
33908,BUY,GOLD,0.03,2023.11.06 17:57,1981.92,2023.11.06 18:01,1981.82,-1,0,0,-45,-45,100,100pips_buy_3,10
33911,BUY,GOLD,0.06,2023.11.06 17:57,1981.94,2023.11.06 18:57,1983.82,18.8,0,0,1689,1689,300,300pips_buy_6,30
33932,SELL,GOLD,0.01,2023.11.06 17:57,1981.59,2023.11.06 21:18,1979.87,17.2,0,0,258,258,400,400pips_sell_1,40
33935,BUY,GOLD,0.07,2023.11.06 17:57,1981.92,2023.11.07 01:05,1978.14,-37.8,0,-350,-3969,-4319,400,400pips_buy_7,40
33946,BUY,GOLD,0.08,2023.11.06 17:57,1981.89,2023.11.07 01:05,1978.14,-37.5,0,-400,-4500,-4900,500,500pips_buy_8,50
33986,BUY,GOLD,0.06,2023.11.06 17:59,1981.58,2023.11.06 18:02,1982.65,10.7,0,0,961,961,200,200pips_buy_6,20
34051,SELL,GOLD,0.01,2023.11.06 18:00,1980.96,2023.11.06 18:04,1981.95,-9.9,0,0,-148,-148,100,100pips_sell_1,10
34052,SELL,GOLD,0.01,2023.11.06 18:00,1980.96,2023.11.06 18:12,1980.97,-0.1,0,0,-1,-1,200,200pips_sell_1,20
34066,BUY,GOLD,0.04,2023.11.06 18:00,1980.91,2023.11.06 18:01,1981.82,9.1,0,0,545,545,100,100pips_buy_4,10
34067,BUY,GOLD,0.07,2023.11.06 18:00,1980.91,2023.11.06 18:57,1983.8,28.9,0,0,3030,3030,300,300pips_buy_7,30
34068,BUY,GOLD,0.08,2023.11.06 18:00,1980.98,2023.11.07 01:05,1978.14,-28.4,0,-400,-3408,-3808,400,400pips_buy_8,40
34069,BUY,GOLD,0.09,2023.11.06 18:00,1980.98,2023.11.07 01:05,1978.14,-28.4,0,-450,-3834,-4284,500,500pips_buy_9,50
34094,SELL,GOLD,0.01,2023.11.06 18:00,1980.38,2023.11.06 21:03,1980.81,-4.3,0,0,-64,-64,300,300pips_sell_1,30
34100,BUY,GOLD,0.07,2023.11.06 18:00,1980.55,2023.11.06 18:02,1982.64,20.9,0,0,2190,2190,200,200pips_buy_7,20
34161,SELL,GOLD,0.02,2023.11.06 18:01,1981.51,2023.11.06 21:03,1980.78,7.3,0,0,219,219,300,300pips_sell_2,30
34175,BUY,GOLD,0.01,2023.11.06 18:01,1982.17,2023.11.06 18:18,1982.18,0.1,0,0,1,1,100,100pips_buy_1,10
34178,SELL,GOLD,0.02,2023.11.06 18:01,1981.96,2023.11.06 18:04,1981.95,0.1,0,0,3,3,100,100pips_sell_2,10
34179,SELL,GOLD,0.02,2023.11.06 18:01,1981.96,2023.11.06 18:12,1980.97,9.9,0,0,296,296,200,200pips_sell_2,20
34231,SELL,GOLD,0.02,2023.11.06 18:02,1982.64,2023.11.06 21:18,1979.78,28.6,0,0,857,857,400,400pips_sell_2,40
34233,SELL,GOLD,0.03,2023.11.06 18:02,1982.64,2023.11.06 21:03,1980.67,19.7,0,0,886,886,300,300pips_sell_3,30
34242,BUY,GOLD,0.01,2023.11.06 18:03,1983.03,2023.11.06 18:57,1983.82,7.9,0,0,118,118,200,200pips_buy_1,20
34259,SELL,GOLD,0.03,2023.11.06 18:03,1983,2023.11.06 18:04,1981.95,10.5,0,0,472,472,100,100pips_sell_3,10
34260,SELL,GOLD,0.03,2023.11.06 18:03,1983,2023.11.06 18:12,1980.98,20.2,0,0,907,907,200,200pips_sell_3,20
34282,BUY,GOLD,0.02,2023.11.06 18:04,1981.95,2023.11.06 18:57,1983.8,18.5,0,0,554,554,200,200pips_buy_2,20
34283,SELL,GOLD,0.01,2023.11.06 18:04,1981.57,2023.11.06 20:11,1982.53,-9.6,0,0,-144,-144,100,100pips_sell_1,10
34421,BUY,GOLD,0.02,2023.11.06 18:12,1981.16,2023.11.06 18:18,1982.2,10.4,0,0,311,311,100,100pips_buy_2,10
34428,SELL,GOLD,0.01,2023.11.06 18:12,1980.6,2023.11.06 20:29,1981.77,-11.7,0,0,-175,-175,200,200pips_sell_1,20
34455,SELL,GOLD,0.02,2023.11.06 18:14,1981.61,2023.11.06 20:29,1981.77,-1.6,0,0,-48,-48,200,200pips_sell_2,20
34498,BUY,GOLD,0.01,2023.11.06 18:18,1982.5,2023.11.06 18:26,1982.5,0,0,0,0,0,100,100pips_buy_1,10
34525,BUY,GOLD,0.02,2023.11.06 18:21,1981.49,2023.11.06 18:26,1982.48,9.9,0,0,297,297,100,100pips_buy_2,10
34557,BUY,GOLD,0.01,2023.11.06 18:26,1982.82,2023.11.06 18:57,1983.77,9.5,0,0,142,142,100,100pips_buy_1,10
34558,SELL,GOLD,0.02,2023.11.06 18:26,1982.59,2023.11.06 20:11,1982.53,0.6,0,0,18,18,100,100pips_sell_2,10
34575,SELL,GOLD,0.03,2023.11.06 18:27,1982.75,2023.11.06 20:29,1981.77,9.800000000000001,0,0,441,441,200,200pips_sell_3,20
34809,SELL,GOLD,0.03,2023.11.06 18:57,1983.61,2023.11.06 20:11,1982.53,10.8,0,0,486,486,100,100pips_sell_3,10
34828,SELL,GOLD,0.04,2023.11.06 18:57,1983.69,2023.11.06 21:03,1980.67,30.2,0,0,1810,1810,300,300pips_sell_4,30
34829,SELL,GOLD,0.03,2023.11.06 18:57,1983.69,2023.11.06 21:18,1979.73,39.6,0,0,1781,1781,400,400pips_sell_3,40
34837,SELL,GOLD,0.04,2023.11.06 18:57,1983.77,2023.11.06 20:29,1981.77,20,0,0,1199,1199,200,200pips_sell_4,20
34842,BUY,GOLD,0.01,2023.11.06 18:57,1984.1,2023.11.07 01:05,1978.14,-59.6,0,-50,-894,-944,100,100pips_buy_1,10
34847,BUY,GOLD,0.01,2023.11.06 18:57,1984.2,2023.11.07 01:05,1978.14,-60.6,0,-50,-909,-959,200,200pips_buy_1,20
34866,BUY,GOLD,0.01,2023.11.06 18:58,1984,2023.11.07 01:05,1978.14,-58.6,0,-50,-879,-929,300,300pips_buy_1,30
35437,BUY,GOLD,0.02,2023.11.06 20:02,1983.13,2023.11.07 01:05,1978.14,-49.9,0,-100,-1497,-1597,200,200pips_buy_2,20
35446,BUY,GOLD,0.02,2023.11.06 20:02,1983.05,2023.11.07 01:05,1978.14,-49.1,0,-100,-1473,-1573,100,100pips_buy_2,10
35459,BUY,GOLD,0.02,2023.11.06 20:03,1982.98,2023.11.07 01:05,1978.14,-48.4,0,-100,-1452,-1552,300,300pips_buy_2,30
35550,SELL,GOLD,0.01,2023.11.06 20:11,1982.16,2023.11.06 20:46,1981.13,10.3,0,0,154,154,100,100pips_sell_1,10
35747,BUY,GOLD,0.03,2023.11.06 20:29,1982.04,2023.11.07 01:05,1978.14,-39,0,-150,-1755,-1905,200,200pips_buy_3,20
35752,BUY,GOLD,0.03,2023.11.06 20:29,1982.05,2023.11.07 01:05,1978.14,-39.1,0,-150,-1760,-1910,100,100pips_buy_3,10
35764,BUY,GOLD,0.03,2023.11.06 20:29,1981.99,2023.11.07 01:05,1978.14,-38.5,0,-150,-1733,-1883,300,300pips_buy_3,30
35787,SELL,GOLD,0.01,2023.11.06 20:29,1981.38,2023.11.06 22:33,1979.36,20.2,0,0,303,303,200,200pips_sell_1,20
35958,SELL,GOLD,0.01,2023.11.06 20:46,1980.79,2023.11.06 21:17,1979.79,10,0,0,150,150,100,100pips_sell_1,10
35983,BUY,GOLD,0.04,2023.11.06 20:47,1980.98,2023.11.07 01:05,1978.14,-28.4,0,-200,-1704,-1904,100,100pips_buy_4,10
35984,BUY,GOLD,0.04,2023.11.06 20:47,1980.98,2023.11.07 01:05,1978.14,-28.4,0,-200,-1704,-1904,200,200pips_buy_4,20
